,nom,nom2,altitude,lat,lng,departement,lien,liencols,ouverture,est_cycliste
658,Col du Prat,,366.0,43.00713,2.64776,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col du Prat.htm,,True
659,Col du Triby,,344.0,42.85318,2.57806,de l' Aude,cols-departement-aude-d11.html,,,False
660,Col de l'Auzine,,335.0,42.84591,2.60186,de l' Aude,cols-departement-aude-d11.html,,,False
661,Col de la Louvière,,333.0,43.2625,1.75602,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col de la Louvière.htm,,True
662,Le Pas Grand,,327.0,43.27768,1.71562,de l' Aude,cols-departement-aude-d11.html,,,False
663,Col de l'Alaric,Col du Fer à Cheval,317.0,43.158,2.56514,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col d'Alaric (ou du Fer a Cheval).htm,,True
664,Col de Castel,,315.0,43.15143,2.36448,de l' Aude,cols-departement-aude-d11.html,,,False
665,Col de Rouire,,304.0,43.02065,2.76227,de l' Aude,cols-departement-aude-d11.html,,,False
666,Col de Samson,,300.0,43.29074,1.88467,de l' Aude,cols-departement-aude-d11.html,,,False
667,Col de l'Escassié,,287.0,43.01096,2.76921,de l' Aude,cols-departement-aude-d11.html,,,False
668,Col de Laval,,285.0,42.93371,2.80048,de l' Aude,cols-departement-aude-d11.html,,,False
669,Col du Loup,,285.0,43.08159,2.29213,de l' Aude,cols-departement-aude-d11.html,,,False
670,Col de Limoux,,280.0,43.07134,2.28798,de l' Aude,cols-departement-aude-d11.html,,,False
671,Col d'Ajac,,268.0,43.04291,2.15436,de l' Aude,cols-departement-aude-d11.html,,,False
672,Col de Souil,,267.0,42.98447,2.88747,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col de Souil.htm,,True
673,Col de Gardie,,265.0,43.08244,2.30254,de l' Aude,cols-departement-aude-d11.html,,,False
674,Col d'Extrême,,251.0,42.93139,2.75409,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col d'Extrême.htm,,True
675,Col de Feuilla,,250.0,42.93848,2.88135,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col de Feuilla.htm,,True
676,Col d'Al Bosc,,250.0,43.08154,2.25553,de l' Aude,cols-departement-aude-d11.html,,,False
677,Col de Péreille,,245.0,42.96749,2.86898,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col de Péreille.htm,,True
678,Col de Soult,,245.0,43.09597,2.32726,de l' Aude,cols-departement-aude-d11.html,,,False
679,Col de Canteloup,,243.0,42.95603,2.79991,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col de Canteloup.htm,,True
680,Col de la Peira Dreita,,243.0,42.89569,2.90711,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col de la Peira Dreita.htm,,True
681,Col de la Salce,,231.0,43.00564,2.79805,de l' Aude,cols-departement-aude-d11.html,,,False
682,Col de l'Escabot,,230.0,43.03606,2.66894,de l' Aude,cols-departement-aude-d11.html,,,False
683,Col de Port,,226.0,43.17984,2.25506,de l' Aude,cols-departement-aude-d11.html,,,False
684,Col de Combe,,225.0,42.93767,2.89053,de l' Aude,cols-departement-aude-d11.html,,,False
685,Col d'Enterri,,215.0,43.06402,2.18904,de l' Aude,cols-departement-aude-d11.html,,,False
686,Col de la Porte,,207.0,42.90399,2.71767,de l' Aude,cols-departement-aude-d11.html,,,False
687,Col Rouge,,206.0,43.07097,2.85926,de l' Aude,cols-departement-aude-d11.html,,,False
688,Col de Naurouze,,194.0,43.35347,1.82729,de l' Aude,cols-departement-aude-d11.html,,,False
689,Col de las Forces,,193.0,42.93779,2.82807,de l' Aude,cols-departement-aude-d11.html,,,False
690,Col de la Serre,,185.0,42.98202,2.75881,de l' Aude,cols-departement-aude-d11.html,,,False
691,Col de Prax,,183.0,43.07317,2.62558,de l' Aude,cols-departement-aude-d11.html,,,False
692,Col de la Portenelle,,171.0,43.19845,2.70551,de l' Aude,cols-departement-aude-d11.html,,,False
693,Col de Mandourelle,,170.0,42.9993,2.85521,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col de Mandourelle.htm,,True
694,Col de Bouc,,170.0,43.16775,2.46001,de l' Aude,cols-departement-aude-d11.html,,,False
695,Col de Villeneuve,,165.0,42.97981,2.76617,de l' Aude,cols-departement-aude-d11.html,,,False
696,Col de Landure,,145.0,43.32149,2.8361,de l' Aude,cols-departement-aude-d11.html,,,False
697,Col de Ventenac,,145.0,42.88958,2.9572,de l' Aude,cols-departement-aude-d11.html,,,False
698,Col du Pré,,142.0,42.89344,2.95803,de l' Aude,cols-departement-aude-d11.html,https://www.cols-cyclisme.com/recherche/Col du Pré.htm,,True
699,Col de Portes,,130.0,43.17767,2.63934,de l' Aude,cols-departement-aude-d11.html,,,False
700,Col d'al Geys,,115.0,42.98731,2.81981,de l' Aude,cols-departement-aude-d11.html,,,False
701,Col de Naut,,100.0,42.9869,2.95168,de l' Aude,cols-departement-aude-d11.html,,,False
702,Col d'Aussières,,90.0,43.15633,2.90091,de l' Aude,cols-departement-aude-d11.html,,,False
703,Col de l'Agrède,,62.0,43.00922,2.95429,de l' Aude,cols-departement-aude-d11.html,,,False
704,Col de la Muette,,45.0,43.20233,2.89151,de l' Aude,cols-departement-aude-d11.html,,,False
705,Col de Poulzinières,,1047.0,44.15696,2.8944,de l' Aveyron,cols-departement-aveyron-d12.html,https://www.cols-cyclisme.com/recherche/Col de Poulzinières.htm,,True
706,Col de Vernhette,,1032.0,44.13405,2.87319,de l' Aveyron,cols-departement-aveyron-d12.html,https://www.cols-cyclisme.com/recherche/Col de Vernhette.htm,,True
707,Col de Verlac,,1003.0,44.51996,3.01456,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
708,Col du Bouissou,,928.0,43.72895,2.73935,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
709,Col de Thalis,,913.0,43.71169,3.02546,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
710,Col d'Engayresque,,888.0,44.24699,3.05536,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
711,Col de l'Hopital,,883.0,43.71614,2.97096,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
712,Col de Coustel,,883.0,43.69956,2.95793,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
713,Col d'Aujols,,883.0,44.33982,2.76067,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
714,Col de Peyronnenc,,879.0,43.78752,2.62731,de l' Aveyron,cols-departement-aveyron-d12.html,https://www.cols-cyclisme.com/recherche/Col de Peyronnenc.htm,,True
715,Col de la Pierre Plantée,,867.0,44.05709,3.38374,de l' Aveyron,cols-departement-aveyron-d12.html,https://www.cols-cyclisme.com/recherche/Col de la Pierre Plantée.htm,,True
716,Col de la Daguette,,861.0,43.7289,3.04238,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
717,Pas de la Livre,,859.0,43.83661,3.24084,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
718,Col de Lagarde,,810.0,44.36178,3.03705,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
719,Pas de la Bataillole,,804.0,43.7761,2.82774,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
720,Col de Lavagne,,792.0,43.76328,3.04597,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
721,Pas des Paros Longues,,770.0,43.73464,3.0291,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
722,Col du Layrac,,765.0,43.69369,3.03862,de l' Aveyron,cols-departement-aveyron-d12.html,https://www.cols-cyclisme.com/recherche/Col du Layrac.htm,,True
723,Pas de Licous,,734.0,43.83837,3.17317,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
724,Col de la Palassy,,729.0,44.32071,3.02379,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
725,Pas du Loup,,717.0,43.80025,2.87005,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
726,Le pas de Saint-Jean,,715.0,44.01024,3.34648,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
727,Le Trescol,,711.0,44.51822,2.91128,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
728,Col des Aiguières,,684.0,43.96599,3.00203,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
729,Pas Entre Deux Monts,,645.0,44.20894,3.12565,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
730,Col de la Pale,,608.0,43.97909,2.84317,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
731,Col du Capelou,,605.0,43.79274,2.65963,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
732,Le Pas Redon,,560.0,43.87102,2.68353,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
733,Le Pas,,560.0,44.37695,2.44489,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
734,Le Collet,,438.0,44.70734,2.58332,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
735,Col de Labaris,,345.0,43.9752,2.74287,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
736,Le Long Col,,260.0,44.25543,2.00273,de l' Aveyron,cols-departement-aveyron-d12.html,,,False
737,Col de la Roussargue,,728.0,43.3185,5.65894,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
738,Col de l'Espigoulier,,723.0,43.31555,5.66194,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Col de l'Espigoulier.htm,,True
739,Col de Portes,,631.0,43.54832,5.6649,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
740,Col du Grand Sambuc,,615.0,43.5788,5.61984,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Col du Grand Sambuc.htm,,True
741,Col Ste Anne,,589.0,43.40823,5.48354,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
742,Pas de la Couelle,Col du Petit Galibier,531.0,43.40707,5.68523,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Pas de la Couelle.htm,,True
743,Col de Claps,,530.0,43.5535,5.64045,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
744,Col du Cengle,"Collet St Pierre, Collet Blanc de Suberoque",510.0,43.52069,5.61611,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Collet Blanc de Suberoque.htm,,True
745,Pas de Magnan,,460.0,43.50578,5.61842,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Pas de Magnan.htm,,True
746,Col de Ste Anne,,425.0,43.68547,5.27993,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Col de Ste Anne.htm,,True
747,Pas d'Ouillier,,340.0,43.23682,5.59172,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Pas d'Ouillier.htm,,True
748,Col de la Gineste,Col de Carpiane,326.0,43.23981,5.45654,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Col de la Gineste.htm,,True
749,Col de Bassan,,325.0,43.34631,5.63347,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
750,Collet Rouge,,281.0,43.49616,5.56104,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
751,Pas de l'Ourie,,272.0,43.22688,5.58792,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
752,Col de la Gardiole,,260.0,43.22719,5.50432,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
753,Col de Reiraille,,250.0,43.35114,5.61904,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
754,Pas de la Figuière,,244.0,43.73242,4.93981,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
755,Pas des Plaines,,240.0,43.75621,4.83383,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
756,Col de Sarragan,,226.0,43.7529,4.79149,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,https://www.cols-cyclisme.com/recherche/Col de Sarragan.htm,,True
757,Col de l'Ange,,217.0,43.26582,5.66974,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
758,Pas de la Colle,,214.0,43.20742,5.56134,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
759,Col des Escourtines,,213.0,43.21903,5.42327,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
760,Pas de Bellefille,,195.0,43.2231,5.57855,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
761,Col de Vayède,,185.0,43.74539,4.7977,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
762,Col de Sormiou,,182.0,43.21642,5.40884,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
763,Pas du Chevrier,,150.0,43.74806,4.78458,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
764,Col du Télégraphe Chappe,,149.0,43.56716,5.15497,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
765,Pas de Clavel,,125.0,43.70579,4.93151,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
766,Col de la Gatasse,,120.0,43.35879,5.05916,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
767,Pas des Lanciers,,110.0,43.73672,5.12854,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
768,Pas des Lanciers,,100.0,43.81048,5.02371,des Bouches-du-Rhône,cols-departement-bouches-du-rhone-d13.html,,,False
769,Col de Saint Martin de Sallen,,159.0,48.96824,-0.52519,du Calvados,cols-departement-calvados-d14.html,,,False
770,Pas de Peyrol,,1588.0,45.11404,2.67178,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Pas de Peyrol.htm,,True
771,Col de Redondet,,1531.0,45.10423,2.66215,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Redondet.htm,,True
772,Col d'Eylac,,1423.0,45.113,2.68671,du Cantal,cols-departement-cantal-d15.html,,,False
773,Col de Prat de Bouc,,1396.0,45.05307,2.79375,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Prat de Bouc.htm,,True
774,Portus d'Auzenc,,1369.0,44.96022,3.35511,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Portus d'Auzenc.htm,,True
775,Col de la Grifoul,,1338.0,45.01879,2.81833,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de la Grifoul.htm,,True
776,Col de Serre,,1335.0,45.1305,2.702,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Serre.htm,,True
777,Col de la Molède,,1329.0,45.0847,2.81437,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de la Molède.htm,,True
778,Pas de Mathieu,,1325.0,44.66761,2.96263,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Pas de Mathieu.htm,,True
779,Col du Pertus,,1309.0,45.05794,2.67352,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col du Pertus.htm,,True
780,Col de Cère,Col du Lioran,1294.0,45.08078,2.73957,du Cantal,cols-departement-cantal-d15.html,,,False
781,Col de Font de Cère,,1289.0,45.08526,2.73306,du Cantal,cols-departement-cantal-d15.html,,,False
782,Col de Fortuniers,,1280.0,45.27926,2.94258,du Cantal,cols-departement-cantal-d15.html,,,False
783,Col de Chanusclade,,1279.0,45.28547,3.01336,du Cantal,cols-departement-cantal-d15.html,,,False
784,Col de Néronne,,1241.0,45.15481,2.5923,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Néronne.htm,,True
785,Col de Legal,,1231.0,45.0705,2.57944,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Legal.htm,,True
786,Col de la Croix de Baptiste,,1229.0,45.25469,2.97402,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de la Croix de Baptiste.htm,,True
787,Col d'Aulac,,1228.0,45.19198,2.58899,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col d'Aulac.htm,,True
788,Col de Montgreleix,,1225.0,45.34349,2.87118,du Cantal,cols-departement-cantal-d15.html,,,False
789,Col du Baladour,,1207.0,45.24508,2.97729,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col du Baladour.htm,,True
790,Col de la Croix de Lampre,,1199.0,45.20696,2.97826,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de la Croix de Lampre.htm,,True
791,Col de Combalut,,1196.0,45.22325,2.96951,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Combalut.htm,,True
792,Col d'Entremont,,1184.0,45.14622,2.81562,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col d'Entremont.htm,,True
793,Col de la Malmouche,,1141.0,45.29004,2.85948,du Cantal,cols-departement-cantal-d15.html,,,False
794,Col de Montirargues,,1141.0,45.21016,2.85386,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Montirargues.htm,,True
795,Col de la Fageolle,,1114.0,45.10106,3.12803,du Cantal,cols-departement-cantal-d15.html,,,False
796,Pas du Roc,,1105.0,45.02424,2.6753,du Cantal,cols-departement-cantal-d15.html,,,False
797,Col de la Rieu,,1097.0,45.25568,2.82928,du Cantal,cols-departement-cantal-d15.html,,,False
798,Col du Puy de Renel,,1075.0,44.94607,2.89044,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col du Puy de Renel.htm,,True
799,Col de Besseyre,,1048.0,45.26396,2.56227,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col de Besseyre.htm,,True
800,Col du Bruel,,1020.0,45.04982,2.54744,du Cantal,cols-departement-cantal-d15.html,https://www.cols-cyclisme.com/recherche/Col du Bruel.htm,,True
801,Col de Curebourse,,994.0,44.96835,2.64387,du Cantal,cols-departement-cantal-d15.html,,,False
802,Col St Georges,,952.0,45.09244,2.56173,du Cantal,cols-departement-cantal-d15.html,,,False
803,Col de la Croix de Cheules,,907.0,45.03023,2.56202,du Cantal,cols-departement-cantal-d15.html,,,False
804,Col de Fontbulin,,885.0,45.04022,2.45251,du Cantal,cols-departement-cantal-d15.html,,,False
805,Col du Croizet,,769.0,44.9316,2.46744,du Cantal,cols-departement-cantal-d15.html,,,False
806,Le Perthus,,705.0,45.34003,2.59578,du Cantal,cols-departement-cantal-d15.html,,,False
807,Le Trescol,,700.0,44.75635,2.46675,du Cantal,cols-departement-cantal-d15.html,,,False
808,Col de Ribeyre,,690.0,45.25273,2.45668,du Cantal,cols-departement-cantal-d15.html,,,False
809,Pas du Péage,,685.0,44.82757,2.29499,du Cantal,cols-departement-cantal-d15.html,,,False
810,Col de Chatain-Besson,,235.0,45.68218,0.55609,de la Charente,cols-departement-charente-d16.html,,,False
811,Col de la Croix de la Mission,,909.0,45.69338,2.11908,de la Corrèze,cols-departement-correze-d19.html,,,False
812,Col de la Blanche,,901.0,45.48883,2.05375,de la Corrèze,cols-departement-correze-d19.html,,,False
813,Col de Lestards,,849.0,45.51076,1.88335,de la Corrèze,cols-departement-correze-d19.html,,,False
814,Col des Géants,,824.0,45.4925,1.87457,de la Corrèze,cols-departement-correze-d19.html,,,False
815,Col du Puy de Bort,,810.0,45.39532,2.46063,de la Corrèze,cols-departement-correze-d19.html,,,False
816,Col du Bos,,809.0,45.48006,1.84715,de la Corrèze,cols-departement-correze-d19.html,,,False
817,Col des Jordes,Col de Louradour,452.0,45.20002,1.83145,de la Corrèze,cols-departement-correze-d19.html,,,False
